masco_version,masco_6d_code,masco_occupation_title_en,masco_4d_code,masco_unit_group_title_en,masco_2013_code_or_status,source_pdf_page,source_printed_page,title_extraction_method
2020,2351-01,Music Teacher,2351,Music Teachers,2351-01,348,334,systematic_index_text_layer
2020,2351-02,Singing Teacher,2351,Music Teachers,2351-02,348,334,systematic_index_text_layer
2020,2352-01,Fine Arts Teacher,2352,Arts Teachers,2352-01,348,334,systematic_index_text_layer
2020,2352-02,Sculpture Teacher,2352,Arts Teachers,2352-02,348,334,systematic_index_text_layer
2020,2352-03,Painting Teacher,2352,Arts Teachers,2352-03,348,334,systematic_index_text_layer
2020,2353-01,Modeling Teacher,2353,Performing Arts Teachers,2353-01,348,334,systematic_index_text_layer
2020,2353-02,Dance Teacher,2353,Performing Arts Teachers,2353-02,348,334,systematic_index_text_layer
2020,2353-03,Drama Teacher,2353,Performing Arts Teachers,2353-03,348,334,systematic_index_text_layer
2020,2361-01,Language Teacher Grade DG41,2361,Language Teachers,2361-01,348,334,systematic_index_text_layer
2020,2361-02,Intensive Language Teacher,2361,Language Teachers,2361-02,348,334,systematic_index_text_layer
2020,2361-03,Migrant Education Teacher,2361,Language Teachers,2361-03,348,334,systematic_index_text_layer
2020,2361-04,Practical Language Teacher,2361,Language Teachers,2361-04,348,334,systematic_index_text_layer
2020,2361-05,Second Language Teacher,2361,Language Teachers,2361-05,348,334,systematic_index_text_layer
2020,2371-01,Ustaz/Ustazah,2371,Religious Teachers,2371-02,348,334,systematic_index_text_layer
2020,2371-02,Islamic Education Teacher,2371,Religious Teachers,2371-03,348,334,systematic_index_text_layer
2020,2371-03,Other Religious Education Teacher,2371,Religious Teachers,New,348,334,systematic_index_text_layer
2020,2381-01,Vocational Training Officer Grade DV41,2381,Vocational Training Officers,2381-01,348,334,systematic_index_text_layer
2020,2381-02,Skills Training Trainer,2381,Vocational Training Officers,2381-02,348,334,systematic_index_text_layer
2020,2381-03,Assistant Vocational Training Officer Grade DV29,2381,Vocational Training Officers,2381-01,348,334,systematic_index_text_layer
2020,2381-04,Training Officer Grade E41,2381,Vocational Training Officers,2399-01,348,334,systematic_index_text_layer
2020,2381-05,Assistant Training Officer Grade E29,2381,Vocational Training Officers,2399-02,348,334,systematic_index_text_layer
2020,2381-06,Assistant Vocational Training Officer Grade DV35,2381,Vocational Training Officers,New,348,334,systematic_index_text_layer
2020,2381-07,Assistant Vocational Training Officer Grade DV37,2381,Vocational Training Officers,New,348,334,systematic_index_text_layer
2020,2381-08,Assistant Vocational Training Officer Grade DV39,2381,Vocational Training Officers,New,348,334,systematic_index_text_layer
2020,2381-09,Vocational Training Officer Grade DV43,2381,Vocational Training Officers,New,348,334,systematic_index_text_layer
2020,2381-10,Vocational Training Officer Grade DV47,2381,Vocational Training Officers,New,348,334,systematic_index_text_layer
2020,2381-11,Vocational Training Officer Grade DV51,2381,Vocational Training Officers,New,348,334,systematic_index_text_layer
2020,2381-12,Vocational Training Officer Grade DV53,2381,Vocational Training Officers,New,348,334,systematic_index_text_layer
2020,2391-01,Curriculum Developer,2391,Education Method Specialists,2391-01,348,334,systematic_index_text_layer
2020,2391-02,Education Methods Specialist,2391,Education Method Specialists,2391-02,348,334,systematic_index_text_layer
2020,2391-03,School Inspector,2391,Education Method Specialists,2391-03,348,334,systematic_index_text_layer
2020,2391-04,Educational Systems Evaluator,2391,Education Method Specialists,2391-04,348,334,systematic_index_text_layer
2020,2391-05,Teaching Aid Specialist,2391,Education Method Specialists,2391-05,348,334,systematic_index_text_layer
2020,2391-06,Visual Teaching Aid Specialist,2391,Education Method Specialists,2391-06,348,334,systematic_index_text_layer
2020,2391-07,Audio-Visual Teaching Specialist,2391,Education Method Specialists,2391-07,348,334,systematic_index_text_layer
2020,2391-08,Educational Systems Researcher,2391,Education Method Specialists,2391-08,348,334,systematic_index_text_layer
2020,2391-09,Educational Methods Adviser,2391,Education Method Specialists,2391-09,348,334,systematic_index_text_layer
2020,2391-10,Curriculum Coordinator,2391,Education Method Specialists,2391-10,349,335,systematic_index_text_layer
2020,2392-01,"Teacher, Special Education For The Deaf",2392,Special Needs Teachers,2392-01,349,335,systematic_index_text_layer
2020,2392-02,"Teacher, Special Education For The Dumb",2392,Special Needs Teachers,2392-02,349,335,systematic_index_text_layer
2020,2392-03,"Teacher, Special Education For The Blind",2392,Special Needs Teachers,2392-03,349,335,systematic_index_text_layer
2020,2392-04,"Teacher, Special Education For The Mentally Handicapped",2392,Special Needs Teachers,2392-04,349,335,systematic_index_text_layer
2020,2392-05,"Teacher, Special Education For The Physically Handicapped",2392,Special Needs Teachers,2392-05,349,335,systematic_index_text_layer
2020,2392-06,Professional Remedial Teacher,2392,Special Needs Teachers,2392-06,349,335,systematic_index_text_layer
2020,2392-07,Learning Disability Special Education Teacher,2392,Special Needs Teachers,2392-07,349,335,systematic_index_text_layer
2020,2392-08,Learning Support Teacher,2392,Special Needs Teachers,2392-08,349,335,systematic_index_text_layer
2020,2392-09,Remedial Teacher,2392,Special Needs Teachers,2392-09,349,335,systematic_index_text_layer
2020,2393-01,Satellite-Instruction Facilitator,2393,Information Technology Trainers,2393-01,349,335,systematic_index_text_layer
2020,2393-02,Computer Trainer,2393,Information Technology Trainers,2393-02,349,335,systematic_index_text_layer
2020,2393-03,Software Trainer,2393,Information Technology Trainers,2393-03,349,335,systematic_index_text_layer
2020,2399-01,Kesatria Officer Grade S41,2399,Teaching Professionals Not Elsewhere Classified,2399-03,349,335,systematic_index_text_layer
2020,2399-02,Educational Counsellor,2399,Teaching Professionals Not Elsewhere Classified,2399-05,349,335,systematic_index_text_layer
2020,2399-03,Vocational Student Counsellor,2399,Teaching Professionals Not Elsewhere Classified,2399-06,349,335,systematic_index_text_layer
2020,2399-04,"Teacher, Adult Education",2399,Teaching Professionals Not Elsewhere Classified,2399-09,349,335,systematic_index_text_layer
2020,2399-05,School Counsellor,2399,Teaching Professionals Not Elsewhere Classified,2399-10,349,335,systematic_index_text_layer
2020,2399-06,Tuition Teacher,2399,Teaching Professionals Not Elsewhere Classified,New,349,335,systematic_index_text_layer
2020,2399-07,Sport Teacher,2399,Teaching Professionals Not Elsewhere Classified,New,349,335,systematic_index_text_layer
2020,2411-01,Accountant Grade WA41,2411,Accountants And Auditors,2411-01,349,335,systematic_index_text_layer
2020,2411-02,Executive Officer (Accounting) Grade 41,2411,Accountants And Auditors,2411-02,349,335,systematic_index_text_layer
2020,2411-03,Executive Officer (Accounting) Grade 9,2411,Accountants And Auditors,2411-05,349,335,systematic_index_text_layer
2020,2411-04,Executive Officer (Accounting) Grade L5,2411,Accountants And Auditors,2411-07,349,335,systematic_index_text_layer
2020,2411-05,Auditing Accountant,2411,Accountants And Auditors,2411-09,349,335,systematic_index_text_layer
2020,2411-06,Accountant,2411,Accountants And Auditors,2411-10,349,335,systematic_index_text_layer
2020,2411-07,Cost Accountant,2411,Accountants And Auditors,2411-11,349,335,systematic_index_text_layer
2020,2411-08,Tax Accountant,2411,Accountants And Auditors,2411-12,349,335,systematic_index_text_layer
2020,2411-09,Tax Consultant,2411,Accountants And Auditors,2411-13,349,335,systematic_index_text_layer
2020,2411-10,Liquidator,2411,Accountants And Auditors,2411-14,349,335,systematic_index_text_layer
2020,2411-11,Public Accountant,2411,Accountants And Auditors,2411-15,349,335,systematic_index_text_layer
2020,2411-12,Chartered Accountant,2411,Accountants And Auditors,2411-16,349,335,systematic_index_text_layer
2020,2411-13,Group Accountant,2411,Accountants And Auditors,2411-17,349,335,systematic_index_text_layer
2020,2411-14,Management Accountant,2411,Accountants And Auditors,2411-18,349,335,systematic_index_text_layer
2020,2411-15,Municipal Accountant,2411,Accountants And Auditors,2411-19,349,335,systematic_index_text_layer
2020,2411-16,Company Accountant,2411,Accountants And Auditors,2411-20,349,335,systematic_index_text_layer
2020,2411-17,Account Executive,2411,Accountants And Auditors,2411-21,349,335,systematic_index_text_layer
2020,2411-18,Cost Controller,2411,Accountants And Auditors,2411-23,349,335,systematic_index_text_layer
2020,2411-19,Certified Accountant,2411,Accountants And Auditors,2411-24,349,335,systematic_index_text_layer
2020,2411-20,Financial Controller,2411,Accountants And Auditors,2411-25,349,335,systematic_index_text_layer
2020,2411-21,Account Receivable Executive,2411,Accountants And Auditors,2411-26,349,335,systematic_index_text_layer
2020,2411-22,Account Payable Executive,2411,Accountants And Auditors,2411-27,349,335,systematic_index_text_layer
2020,2411-23,Auditors Grade W41,2411,Accountants And Auditors,2411-30,349,335,systematic_index_text_layer
2020,2411-24,Executive Officer (Auditing) Grade 41,2411,Accountants And Auditors,2411-31,349,335,systematic_index_text_layer
2020,2411-25,Auditor,2411,Accountants And Auditors,2411-35,349,335,systematic_index_text_layer
2020,2411-26,Audit Executive,2411,Accountants And Auditors,2411-36,349,335,systematic_index_text_layer
2020,2411-27,Audit and Risk Assessment Executive,2411,Accountants And Auditors,2411-37,349,335,systematic_index_text_layer
2020,2411-28,Executive Officer (Auditing) Grade 9,2411,Accountants And Auditors,2411-39,349,335,systematic_index_text_layer
2020,2411-29,Executive Officer (Auditing) Grade L5,2411,Accountants And Auditors,2411-40,349,335,systematic_index_text_layer
2020,2411-30,Payroll Executive,2411,Accountants And Auditors,2411-43,349,335,systematic_index_text_layer
2020,2411-31,Operation Accountant,2411,Accountants And Auditors,New,349,335,systematic_index_text_layer
2020,2411-32,Production Accountant,2411,Accountants And Auditors,New,350,336,systematic_index_text_layer
2020,2411-33,Project Accountant,2411,Accountants And Auditors,New,350,336,systematic_index_text_layer
2020,2411-34,Chief Accountants,2411,Accountants And Auditors,New,350,336,systematic_index_text_layer
2020,2411-35,Drilling Accountants,2411,Accountants And Auditors,New,350,336,systematic_index_text_layer
2020,2411-36,Adjuster,2411,Accountants And Auditors,New,350,336,systematic_index_text_layer
2020,2411-37,Internal Auditor,2411,Accountants And Auditors,New,350,336,systematic_index_text_layer
2020,2411-38,Forensic Accountant,2411,Accountants And Auditors,New,350,336,systematic_index_text_layer
2020,2411-39,Cost Estimator,2411,Accountants And Auditors,New,350,336,systematic_index_text_layer
2020,2411-40,"Auditor, Halal Industry",2411,Accountants And Auditors,New,350,336,systematic_index_text_layer
2020,2411-41,Executive Account Officer,2411,Accountants And Auditors,New,350,336,systematic_index_text_layer
2020,2411-42,Account Officer,2411,Accountants And Auditors,New,350,336,systematic_index_text_layer
2020,2411-43,Accountant Grade WA47,2411,Accountants And Auditors,New,350,336,systematic_index_text_layer
2020,2411-44,Accountant Grade WA51,2411,Accountants And Auditors,New,350,336,systematic_index_text_layer
2020,2411-45,Accountant Grade WA53,2411,Accountants And Auditors,New,350,336,systematic_index_text_layer
2020,2411-46,Accountant Grade 23,2411,Accountants And Auditors,New,350,336,systematic_index_text_layer
2020,2412-01,Finance Officer Grade W41,2412,Financial And Investment Advisers,2412-01,350,336,systematic_index_text_layer
2020,2412-02,Executive Officer (Finance) Grade L5,2412,Financial And Investment Advisers,2412-03,350,336,systematic_index_text_layer
2020,2412-03,Corporate Financial Adviser,2412,Financial And Investment Advisers,2412-05,350,336,systematic_index_text_layer
2020,2412-04,Financial and Investment Adviser,2412,Financial And Investment Advisers,2412-06,350,336,systematic_index_text_layer
2020,2412-05,eCommerce Adviser,2412,Financial And Investment Advisers,2412-07,350,336,systematic_index_text_layer
2020,2412-06,Finance Executive,2412,Financial And Investment Advisers,2412-08,350,336,systematic_index_text_layer
2020,2412-07,Bank Executive Officer,2412,Financial And Investment Advisers,2412-09,350,336,systematic_index_text_layer
2020,2412-08,Financial Planner,2412,Financial And Investment Advisers,2412-10,350,336,systematic_index_text_layer
2020,2412-09,Estate Planner,2412,Financial And Investment Advisers,2412-11,350,336,systematic_index_text_layer
2020,2412-10,Property Executive,2412,Financial And Investment Advisers,2412-12,350,336,systematic_index_text_layer
2020,2412-11,Sales Analyst,2412,Financial And Investment Advisers,New,350,336,systematic_index_text_layer
2020,2412-12,High-net-worth Client Advisor,2412,Financial And Investment Advisers,New,350,336,systematic_index_text_layer
2020,2412-13,Financial Adviser,2412,Financial And Investment Advisers,New,350,336,systematic_index_text_layer
2020,2412-14,Evaluation Officer Grade W41,2412,Financial And Investment Advisers,2421-01,350,336,systematic_index_text_layer
2020,2412-15,Financial Officer,2412,Financial And Investment Advisers,New,350,336,systematic_index_text_layer
2020,2412-16,Wealth Consultant,2412,Financial And Investment Advisers,New,350,336,systematic_index_text_layer
2020,2412-17,Leasing Executive,2412,Financial And Investment Advisers,New,350,336,systematic_index_text_layer
2020,2412-18,Administrative Officer (Investment) Grade N48,2412,Financial And Investment Advisers,New,350,336,systematic_index_text_layer
2020,2413-01,Financial Analyst,2413,Financial Analysts,2413-01,350,336,systematic_index_text_layer
2020,2413-02,Bond Analyst,2413,Financial Analysts,2413-02,350,336,systematic_index_text_layer
2020,2413-03,Investment Consultant,2413,Financial Analysts,2413-03,350,336,systematic_index_text_layer
