"role_id","masco_code","role_title","candidate_rank","candidate_esco_code","candidate_esco_title","candidate_esco_uri","retrieval_score","title_cosine","profile_cosine","matched_esco_label","exact_normalized_label","same_four_digit_group","selected_primary","query_masco_version","score_is_probability"
"M218101","218101","Mining Excecutive","8","8111.5","Underground Miner","http://data.europa.eu/esco/occupation/4cdfac8c-b000-4279-985e-31bc1fbe2447","0.469099","0.423557","0.568933","Underground Mining Operative","false","false","false","2020","false"
"M218101","218101","Mining Excecutive","9","1322.1","Mine Manager","http://data.europa.eu/esco/occupation/107d21c6-973b-411c-89fd-69da48d29ada","0.468285","0.358094","0.708869","Mining Engineer","false","false","true","2020","false"
"M218101","218101","Mining Excecutive","10","2151.1.4","Mine Electrical Engineer","http://data.europa.eu/esco/occupation/e69697d0-2639-4aad-b73a-05e0b98357b1","0.453355","0.369741","0.611629","Mining Electrical Engineer","false","false","false","2020","false"
"M218201","218201","Manufacturing Executive","1","1321.2","Manufacturing Manager","http://data.europa.eu/esco/occupation/6426ada1-4d8c-4612-99e3-91bc569805ee","0.713981","0.735033","0.614382","Manufacturing Director","false","false","true","2020","false"
"M218201","218201","Manufacturing Executive","2","3122.4","Production Supervisor","http://data.europa.eu/esco/occupation/40517ed4-2769-4283-a15b-4b0d939bd2d3","0.660402","0.668594","0.618442","Manufacturing Supervisor","false","false","false","2020","false"
"M218201","218201","Manufacturing Executive","3","1219.5","Manufacturing Facility Manager","http://data.europa.eu/esco/occupation/680831bb-64fc-4fc8-ae58-c450327d9700","0.637951","0.616211","0.620403","Manufacturing Director","false","false","false","2020","false"
"M218201","218201","Manufacturing Executive","4","2141.4.1","Manufacturing Engineer","http://data.europa.eu/esco/occupation/6818c837-072a-4120-b913-bd360b7b14d0","0.633705","0.657773","0.464097","Manufacturing Engineer","false","false","false","2020","false"
"M218201","218201","Manufacturing Executive","5","1120.3","Chief Executive Officer","http://data.europa.eu/esco/occupation/6c3fd65e-2d24-47d8-bc22-9e93512bdcc2","0.627856","0.68701","0.493998","Managing Director","false","false","false","2020","false"
"M218201","218201","Manufacturing Executive","6","1321.2.1","Industrial Production Manager","http://data.europa.eu/esco/occupation/eb9479c6-5fdf-4f45-ace4-28b547b8c7e5","0.612343","0.636109","0.580569","Production Manufacturing Supervisor","false","false","false","2020","false"
"M218201","218201","Manufacturing Executive","7","3122.4.5","Electronics Production Supervisor","http://data.europa.eu/esco/occupation/83191970-020d-4350-b2e0-be971533d286","0.591314","0.607801","0.574435","Electronics Manufacturing Supervisor","false","false","false","2020","false"
"M218201","218201","Manufacturing Executive","8","1321.2.1.1","Chemical Production Manager","http://data.europa.eu/esco/occupation/0d21a30d-25d9-427b-b8e4-339408425ff5","0.589907","0.586105","0.57247","Chemical Manufacturing Director","false","false","false","2020","false"
"M218201","218201","Manufacturing Executive","9","2141.4.2","Production Engineer","http://data.europa.eu/esco/occupation/d7380260-1386-4e36-98b5-8115ca4a3536","0.586758","0.635998","0.520645","Production Engineering Expert","false","false","false","2020","false"
"M218201","218201","Manufacturing Executive","10","3122.3","Industrial Assembly Supervisor","http://data.europa.eu/esco/occupation/b12b14fd-5b74-40c6-afd9-dd35b34e27ed","0.574316","0.628183","0.57527","Industrial Assembly Supervisor","false","false","false","2020","false"
"M218202","218202","Quality Assurance Executive","1","2519.5","ICT Quality Assurance Manager","http://data.europa.eu/esco/occupation/a28dff76-74df-46ee-929f-d1fffbb63cd7","0.670455","0.700371","0.557884","IT Quality Assurance Manager","false","false","false","2020","false"
"M218202","218202","Quality Assurance Executive","2","2149.2.7","Quality Engineer","http://data.europa.eu/esco/occupation/30c0943c-caa1-411d-b273-26f475971273","0.651347","0.682261","0.445049","Quality Assurance Engineer","false","false","false","2020","false"
"M218202","218202","Quality Assurance Executive","3","7543.10","Product Quality Inspector","http://data.europa.eu/esco/occupation/61d9270c-491d-438d-8d41-77ba2e0ef023","0.615771","0.588985","0.581322","Quality Assurance Inspector","false","false","false","2020","false"
"M218202","218202","Quality Assurance Executive","4","1321.2.2","Industrial Quality Manager","http://data.europa.eu/esco/occupation/fdb16700-109e-4d02-949e-3213f278df93","0.608849","0.644112","0.622756","Industrial Quality Assessment Manager","false","false","false","2020","false"
"M218202","218202","Quality Assurance Executive","5","1219.7","Quality Services Manager","http://data.europa.eu/esco/occupation/109e0a5d-203d-4af6-8f70-692111335ec3","0.60516","0.613715","0.485769","Quality Assurance Supervisor","false","false","true","2020","false"
"M218202","218202","Quality Assurance Executive","6","2519.1","Data Quality Specialist","http://data.europa.eu/esco/occupation/7086d0ca-1e77-4690-89c9-7ed1a0478fa3","0.566805","0.600328","0.491651","Data Quality Expert","false","false","false","2020","false"
"M218202","218202","Quality Assurance Executive","7","3112.1.4","Construction Quality Manager","http://data.europa.eu/esco/occupation/326027fc-5408-47cd-9b32-fbe770dbbe80","0.565336","0.592543","0.462452","Construction Quality Assurance Manager","false","false","false","2020","false"
"M218202","218202","Quality Assurance Executive","8","3119.16","Quality Engineering Technician","http://data.europa.eu/esco/occupation/998a0bf4-b1be-42ab-aee5-0096c9be3319","0.552749","0.596405","0.386406","Quality Expert","false","false","false","2020","false"
"M218202","218202","Quality Assurance Executive","9","2422.10","Monitoring and Evaluation Officer","http://data.europa.eu/esco/occupation/8213b4bc-60ce-4ffc-9e00-9758fb2003c6","0.533363","0.554111","0.551439","Social Impact Assessment Specialist","false","false","false","2020","false"
"M218202","218202","Quality Assurance Executive","10","1120.3","Chief Executive Officer","http://data.europa.eu/esco/occupation/6c3fd65e-2d24-47d8-bc22-9e93512bdcc2","0.527596","0.578742","0.397068","Chief Executive Officer","false","false","false","2020","false"
"M218207","218207","Store Executive","1","1420.1","Department Store Manager","http://data.europa.eu/esco/occupation/7dec82e0-3bfc-4c48-812d-c2095bfe05bb","0.626592","0.686059","0.603265","Outlet Store Manager","false","false","false","2020","false"
"M218207","218207","Store Executive","2","1221.3.2.1","Sales Manager","http://data.europa.eu/esco/occupation/a7594892-ff23-4e2a-aedf-2f967ebca15c","0.601578","0.604237","0.44412","Sales Executive","false","false","false","2020","false"
"M218207","218207","Store Executive","3","5222.1","Shop Supervisor","http://data.europa.eu/esco/occupation/bdfb48e0-79dc-4b63-8470-db2e03b37326","0.600652","0.604343","0.652051","Store Supervisor","false","false","false","2020","false"
"M218207","218207","Store Executive","4","1120.3","Chief Executive Officer","http://data.europa.eu/esco/occupation/6c3fd65e-2d24-47d8-bc22-9e93512bdcc2","0.600483","0.611372","0.515456","Senior Executive Officer","false","false","false","2020","false"
"M218207","218207","Store Executive","5","1420.4","Shop Manager","http://data.europa.eu/esco/occupation/9e81adde-9983-44fa-b74b-c548d0dbfbdd","0.595974","0.640771","0.522366","Store Manager","false","false","false","2020","false"
"M218207","218207","Store Executive","6","3343.3","Executive Assistant","http://data.europa.eu/esco/occupation/2a04a1df-a3b9-403e-a245-e7f93fdddd44","0.586861","0.623099","0.49063","Personal Executive Assistant","false","false","false","2020","false"
"M218207","218207","Store Executive","7","3411.8.1","Store Detective","http://data.europa.eu/esco/occupation/71c3a49a-e55e-42ce-bd3f-31f37d3cfab6","0.586363","0.554942","0.478251","Store Detective","false","false","false","2020","false"
"M218207","218207","Store Executive","8","1420.2","Retail Department Manager","http://data.europa.eu/esco/occupation/a79d9e58-36be-4e67-a4db-ea6c8ff445fc","0.579368","0.608356","0.593596","Outlet Store Department Manager","false","false","false","2020","false"
"M218207","218207","Store Executive","9","1324.3.4","Warehouse Manager","http://data.europa.eu/esco/occupation/2f5de1ab-eddf-4715-8193-e994912c22ea","0.560431","0.596837","0.618251","Warehouse Operations Manager","false","false","true","2020","false"
"M218207","218207","Store Executive","10","1420.5","Supermarket Manager","http://data.europa.eu/esco/occupation/b7744a45-a4ce-4037-b679-3d2377e17f31","0.559087","0.61395","0.514381","Trainee Supermarket Manager","false","false","false","2020","false"
"M218229","218229","Technical Service Adviser","1","2654.1.7","Technical Director","http://data.europa.eu/esco/occupation/00030d09-2b3a-4efd-87cc-c4ea39d27c34","0.642471","0.651636","0.52787","Technical Supervisor","false","false","false","2020","false"
"M218229","218229","Technical Service Adviser","2","2631.2.2","Economic Adviser","http://data.europa.eu/esco/occupation/56afc09a-75a0-49c7-a5cb-256df45d8f2d","0.632805","0.673956","0.473671","Economics Adviser","false","false","false","2020","false"
"M218229","218229","Technical Service Adviser","3","1349.21","Service Manager","http://data.europa.eu/esco/occupation/bcc2c1db-f969-4355-bebf-4878ff6c2a94","0.614149","0.627395","0.541913","Regional Service Manager","false","false","true","2020","false"
"M218229","218229","Technical Service Adviser","4","1219.1","Business Service Manager","http://data.europa.eu/esco/occupation/3c136897-4e0e-41ef-bb57-d8152323b93a","0.599993","0.658587","0.41511","Professional Services Manager","false","false","false","2020","false"
"M218229","218229","Technical Service Adviser","5","2433.6","Technical Sales Representative","http://data.europa.eu/esco/occupation/c956be07-53a3-4b01-b8f8-f0c5a428eaa8","0.596399","0.623587","0.518971","Technical Sales Representative","false","false","false","2020","false"
"M218229","218229","Technical Service Adviser","6","2641.4.4","Technical Communicator","http://data.europa.eu/esco/occupation/8cb59bc4-1f39-477e-beea-effed12d186c","0.580026","0.590044","0.525967","Technical Illustrator","false","false","false","2020","false"
"M218229","218229","Technical Service Adviser","7","2412.6","Investment Adviser","http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e","0.57912","0.64073","0.41849","Financial and Investment Adviser","false","false","false","2020","false"
"M218229","218229","Technical Service Adviser","8","2511.10","ICT Consultant","http://data.europa.eu/esco/occupation/b1c80369-067e-4041-84c8-dbe65640a5d8","0.572643","0.609698","0.506694","ICT Advisor","false","false","false","2020","false"
"M218229","218229","Technical Service Adviser","9","1330.3","Chief Technology Officer","http://data.europa.eu/esco/occupation/7b1b5da8-573a-49bb-a38e-68725a949f4f","0.55894","0.61522","0.4585","Chief Technology Officer","false","false","false","2020","false"
"M218229","218229","Technical Service Adviser","10","2423.1","Career Guidance Advisor","http://data.europa.eu/esco/occupation/5d0cc30d-068a-424c-8463-f42872a7149e","0.557527","0.585777","0.44636","Career Guidance Advisor","false","false","false","2020","false"
"M218231","218231","Material Specialist","1","2149.11","Materials Engineer","http://data.europa.eu/esco/occupation/4a375b68-88a0-4e5f-99ce-9b01341dfb81","0.688912","0.717313","0.554471","Materials Engineering Specialist","false","false","true","2020","false"
"M218231","218231","Material Specialist","2","3111.7","Material Testing Technician","http://data.europa.eu/esco/occupation/eb00745b-9abb-4bd8-8291-aade48af029d","0.677666","0.722522","0.510721","Material Tester","false","false","false","2020","false"
"M218231","218231","Material Specialist","3","4321.1.4","Raw Materials Warehouse Specialist","http://data.europa.eu/esco/occupation/30870ea4-5e8e-4b92-a9d5-65e3b97a9b30","0.66517","0.68036","0.576943","Raw Materials Warehouse Specialist","false","false","false","2020","false"
"M218231","218231","Material Specialist","4","2145.2","Rubber Technologist","http://data.europa.eu/esco/occupation/b4e26d7f-475e-4ada-b287-d669de03fb21","0.616524","0.662386","0.451145","Rubber Material Technologist","false","false","false","2020","false"
"M218231","218231","Material Specialist","5","3115.1.10","Material Stress Analyst","http://data.europa.eu/esco/occupation/b9296f1a-a68b-4ac7-9904-f2cf1374fbaf","0.612418","0.622837","0.496205","Materials Analyst","false","false","false","2020","false"
"M218231","218231","Material Specialist","6","2141.1","Clothing Technologist","http://data.europa.eu/esco/occupation/2bf5169b-2c89-451a-9274-e2b4bc1f9487","0.611583","0.653052","0.512419","Textile Technologist","false","false","false","2020","false"
"M218231","218231","Material Specialist","7","2143.1.3","Recycling Specialist","http://data.europa.eu/esco/occupation/7a523273-9fff-4f11-beb6-110eeaec1436","0.596098","0.60677","0.475154","Waste Recycling Specialist","false","false","false","2020","false"
"M218231","218231","Material Specialist","8","2141.11","Textile Technologist","http://data.europa.eu/esco/occupation/85acc7e9-1fac-4e91-962b-8b8031f39487","0.592957","0.629967","0.494314","Textile Technologist","false","false","false","2020","false"
"M218231","218231","Material Specialist","9","3111.4","Geology Technician","http://data.europa.eu/esco/occupation/fb3f5f35-e6f7-4168-aef2-e4dfb7f2a3ee","0.575182","0.610979","0.375943","Material Sampler","false","false","false","2020","false"
"M218231","218231","Material Specialist","10","3257.4.1","Hazardous Materials Inspector","http://data.europa.eu/esco/occupation/b3867d0a-e902-4d88-b0c2-3e0d2cf35c83","0.568934","0.567479","0.489727","Hazmat Compliance Specialist","false","false","false","2020","false"
"M218301","218301","Construction Executive","1","1323.1","Construction Manager","http://data.europa.eu/esco/occupation/faed05c0-c1d1-4e34-b575-0dea96459e56","0.762282","0.801762","0.695684","Construction Project Manager","false","false","true","2020","false"
"M218301","218301","Construction Executive","2","3123.1","Construction General Supervisor","http://data.europa.eu/esco/occupation/0dd7e6cd-2e5a-4fae-9ce0-6a3622d4019f","0.723797","0.768588","0.621072","Construction Foreman","false","false","false","2020","false"
"M218301","218301","Construction Executive","3","2142.1.2","Construction Engineer","http://data.europa.eu/esco/occupation/2a914d26-42aa-46b5-acf3-097d51ba4617","0.682938","0.719573","0.517937","Construction Engineer","false","false","false","2020","false"
"M218301","218301","Construction Executive","4","1323.1.1","Construction General Contractor","http://data.europa.eu/esco/occupation/ba3bacd4-73e9-4861-a9c0-f89f1f28055a","0.676199","0.696957","0.604522","Construction Contactor","false","false","false","2020","false"
"M218301","218301","Construction Executive","5","9313.1","Building Construction Worker","http://data.europa.eu/esco/occupation/fb7e2f4f-1545-42f1-972e-94082e49c6dc","0.672973","0.710351","0.544033","Construction Worker","false","false","false","2020","false"
"M218301","218301","Construction Executive","6","3112.3","Construction Safety Manager","http://data.europa.eu/esco/occupation/3f54ceba-3c4e-4ba1-8ddb-9e49a881a60a","0.645394","0.679295","0.557721","Construction Safety Supervisor","false","false","false","2020","false"
"M218301","218301","Construction Executive","7","3112.1.4","Construction Quality Manager","http://data.europa.eu/esco/occupation/326027fc-5408-47cd-9b32-fbe770dbbe80","0.636555","0.657889","0.577966","Construction QA Manager","false","false","false","2020","false"
