"role_id","role_title","masco_code","masco_source_page_pdf","rated_task_count","remote_capable_tasks","remote_onsite_tasks","remote_unclear_tasks","remote_pre_rating","ai_exposable_tasks","ai_exposure_share","ai_pre_rating","independent_raters_required","reconciliation_status","release_use","task_source_level","source_url","source_current_role_id","source_current_masco_code","source_current_role_title","source_current_url","masco_reference_version","masco2020_remap_method","masco2020_remap_confidence","masco2020_source_pdf_page","masco2020_source_url","profile_basis","source_current_task_source_level"
"M254116","Digital Artist","254116","360","8","4","0","4","medium","3","0.375","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2541-03","M254103","254103","Digital Artist","https://emasco.mohr.gov.my/masco/2541-03","2020","exact_normalized_title","high","360","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=360","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M254120","Multimedia Artist","254120","360","9","4","0","5","medium","4","0.4444","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2541-04","M254104","254104","Multimedia Designer/Artist/Animator","https://emasco.mohr.gov.my/masco/2541-04","2020","combined_title_split","medium","360","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=360","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M254126","Visualization Specialist","254126","360","7","4","0","3","medium","4","0.5714","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2541-05","M254105","254105","Visualization Specialist","https://emasco.mohr.gov.my/masco/2541-05","2020","exact_normalized_title","high","360","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=360","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M254127","Computer Specialist","254127","360","9","5","1","3","low","3","0.3333","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2541-06","M254106","254106","Computer Specialist","https://emasco.mohr.gov.my/masco/2541-06","2020","exact_normalized_title","high","360","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=360","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M254128","Story Content Writer","254128","360","7","4","0","3","medium","4","0.5714","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2541-07","M254107","254107","Story Content Writer","https://emasco.mohr.gov.my/masco/2541-07","2020","exact_normalized_title","high","360","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=360","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M254201","Game Designer (Digital)","254201","360","9","4","0","5","medium","6","0.6667","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2542-01","M254201","254201","Game Designer (Digital)","https://emasco.mohr.gov.my/masco/2542-01","2020","exact_normalized_title","high","360","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=360","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M254203","QA Tester/Game Tester (Digital)","254203","360","6","6","0","0","high","6","1.0","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2542-02","M254202","254202","QA Tester/Game Tester (Digital)","https://emasco.mohr.gov.my/masco/2542-02","2020","exact_normalized_title","high","360","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=360","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M254204","Game Producer (Digital)","254204","360","10","4","0","6","medium","4","0.4","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2542-03","M254203","254203","Game Producer (Digital)","https://emasco.mohr.gov.my/masco/2542-03","2020","exact_normalized_title","high","360","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=360","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M254206","3D Artist","254206","360","10","4","0","6","medium","2","0.2","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2541-08","M254108","254108","3D Generalist","https://emasco.mohr.gov.my/masco/2541-08","2020","reviewed_functional_equivalent","medium","360","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=360","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M254209","Concept Artist","254209","360","7","3","0","4","medium","3","0.4286","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2542-04","M254204","254204","Concept Artist","https://emasco.mohr.gov.my/masco/2542-04","2020","exact_normalized_title","high","360","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=360","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M254210","Technical Artist","254210","360","7","1","0","6","medium","1","0.1429","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2542-05","M254205","254205","Technical Artist","https://emasco.mohr.gov.my/masco/2542-05","2020","exact_normalized_title","high","360","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=360","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M254211","Art director","254211","360","9","3","0","6","medium","3","0.3333","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2542-06","M254206","254206","Creative, Performing and Media Production Directors","https://emasco.mohr.gov.my/masco/2542-06","2020","reviewed_functional_equivalent","medium","360","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=360","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M254215","Graphics Programmer","254215","360","8","3","0","5","medium","3","0.375","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2542-07","M254207","254207","Graphics Programmer","https://emasco.mohr.gov.my/masco/2542-07","2020","exact_normalized_title","high","360","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=360","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M254217","Graphics Creator","254217","360","9","6","0","3","medium","3","0.3333","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2542-08","M254208","254208","Graphics Creator","https://emasco.mohr.gov.my/masco/2542-08","2020","exact_normalized_title","high","360","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=360","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M254301","Web Designer","254301","360","8","7","0","1","medium","7","0.875","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2543-01","M254301","254301","Web Designer","https://emasco.mohr.gov.my/masco/2543-01","2020","exact_normalized_title","high","360","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=360","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M254302","Graphic Designer","254302","360","9","8","0","1","medium","7","0.7778","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2543-02","M254302","254302","Graphics Designer","https://emasco.mohr.gov.my/masco/2543-02","2020","title_variant","high","360","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=360","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M254305","Multimedia Designer","254305","361","9","4","0","5","medium","4","0.4444","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2541-04","M254104","254104","Multimedia Designer/Artist/Animator","https://emasco.mohr.gov.my/masco/2541-04","2020","combined_title_split","medium","361","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=361","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M254314","UX Designer (User Experience)","254314","361","8","5","0","3","medium","5","0.625","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2543-03","M254303","254303","UX Designer (User Experience)","https://emasco.mohr.gov.my/masco/2543-03","2020","exact_normalized_title","high","361","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=361","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M254316","Digital Designer","254316","361","8","7","0","1","medium","7","0.875","high","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2543-04","M254304","254304","Digital Designer","https://emasco.mohr.gov.my/masco/2543-04","2020","exact_normalized_title","high","361","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=361","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M254317","Creative Team Leader","254317","361","9","3","0","6","medium","2","0.2222","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2543-05","M254305","254305","Creative Team Leader","https://emasco.mohr.gov.my/masco/2543-05","2020","exact_normalized_title","high","361","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=361","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M254318","Character Rigger","254318","361","7","1","0","6","medium","2","0.2857","low","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2543-06","M254306","254306","Character Rigger","https://emasco.mohr.gov.my/masco/2543-06","2020","exact_normalized_title","high","361","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=361","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M261907","Coroner","261907","362","9","2","0","7","medium","3","0.3333","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2619-06","M261906","261906","Coroner","https://emasco.mohr.gov.my/masco/2619-06","2020","exact_normalized_title","high","362","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=362","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
"M282203","Archaeologist","282203","363","8","4","1","3","low","3","0.375","medium","2","pending","research_pre_rating_only","inherited_current_emasco_profile","https://emasco.mohr.gov.my/masco/2822-03","M282203","282203","Archaeologist","https://emasco.mohr.gov.my/masco/2822-03","2020","exact_normalized_title","high","363","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=363","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","exact_occupation"
