role_id,role_title,masco_code,masco_unit_group_code,candidate_rank,candidate_esco_code,candidate_esco_title,candidate_esco_uri,matched_label,matched_label_type,title_similarity,candidate_status,mapping_status,review_decision,reviewer,review_notes
M216603,Designer Grade B9,216603,2166,3,2166.12,performance video designer,http://data.europa.eu/esco/occupation/c995fe34-0909-4ce3-b7b7-97945efede56,video designer,altLabel,0.516129,review_only_not_used,no_unique_exact_esco_title_match,,,
M217101,Marine Engineer,217101,2171,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M217102,Naval Architect,217102,2171,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M217201,Hovercraft Pilot,217201,2172,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M217202,Port Captain,217202,2172,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M217203,Ship Navigator,217203,2172,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M217204,Marine Superintendent (Deck),217204,2172,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M217205,Shipping Executive,217205,2172,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M217206,Marine Officer Grade AL9,217206,2172,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M217301,Pilot,217301,2173,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M217302,Flight Instructor,217302,2173,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M217303,Aircraft Design Engineer,217303,2173,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M217304,Aeronautical Engineer,217304,2173,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M217306,Marine Aviation Officer,217306,2173,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M217308,Pilot/Pilot Inspector Grade AT9,217308,2173,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M217309,Aircraft Examiner Grade AT9,217309,2173,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M217310,Pilot/Pilot Examiner Grade AT10,217310,2173,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M217311,Pilot/Pilot Examiner Grade AT12,217311,2173,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M217312,Pilot/Pilot Examiner Grade AT13,217312,2173,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M217313,Pilot/Pilot Examiner Grade AT14 (Flight Operation Director),217313,2173,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M217401,Air Traffic Controller,217401,2174,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M217402,Operation Centre Controller,217402,2174,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M217404,Air Traffic Control Officer Grade A9,217404,2174,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M217501,Railway and Locomotive Operation Officer,217501,2175,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M218101,Mining Executive,218101,2181,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M218201,Manufacturing Executive,218201,2182,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M218202,Quality Assurance Executive,218202,2182,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M218203,Store Executive,218203,2182,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M218204,Competent Person (CP) - Boilerman,218204,2182,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M218205,Technical Service Adviser,218205,2182,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M218206,Material Specialist,218206,2182,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M218207,Product Development Executive,218207,2182,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M218301,Construction Executive,218301,2183,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M221101,Medical Doctor,221101,2211,1,2211.1,general practitioner,http://data.europa.eu/esco/occupation/71f09c8b-a172-408c-b9e7-32e580e39ff6,general medical practitioner,altLabel,0.571429,review_only_not_used,no_unique_exact_esco_title_match,,,
M221102,Medical Doctor (Gynaecology),221102,2211,1,2211.1,general practitioner,http://data.europa.eu/esco/occupation/71f09c8b-a172-408c-b9e7-32e580e39ff6,general medical practitioner,altLabel,0.444444,review_only_not_used,no_unique_exact_esco_title_match,,,
M221103,Medical Doctor (Cardiology),221103,2211,1,2211.1,general practitioner,http://data.europa.eu/esco/occupation/71f09c8b-a172-408c-b9e7-32e580e39ff6,general medical practitioner,altLabel,0.452830,review_only_not_used,no_unique_exact_esco_title_match,,,
M221104,Medical Doctor (Obstetrics),221104,2211,1,2211.1,general practitioner,http://data.europa.eu/esco/occupation/71f09c8b-a172-408c-b9e7-32e580e39ff6,general medical practitioner,altLabel,0.452830,review_only_not_used,no_unique_exact_esco_title_match,,,
M221105,Medical Doctor (Ophthalmology),221105,2211,1,2211.1,general practitioner,http://data.europa.eu/esco/occupation/71f09c8b-a172-408c-b9e7-32e580e39ff6,general medical practitioner,altLabel,0.428571,review_only_not_used,no_unique_exact_esco_title_match,,,
M221106,Medical Doctor (Psychiatry),221106,2211,1,2211.1,general practitioner,http://data.europa.eu/esco/occupation/71f09c8b-a172-408c-b9e7-32e580e39ff6,general medical practitioner,altLabel,0.452830,review_only_not_used,no_unique_exact_esco_title_match,,,
M221107,Medical Doctor (Radiology),221107,2211,1,2211.1,general practitioner,http://data.europa.eu/esco/occupation/71f09c8b-a172-408c-b9e7-32e580e39ff6,general medical practitioner,altLabel,0.461538,review_only_not_used,no_unique_exact_esco_title_match,,,
M221108,Medical Doctor (Skin),221108,2211,1,2211.1,general practitioner,http://data.europa.eu/esco/occupation/71f09c8b-a172-408c-b9e7-32e580e39ff6,general medical practitioner,altLabel,0.510638,review_only_not_used,no_unique_exact_esco_title_match,,,
M221111,"Medical Officer Grade UD9, UD10",221111,2211,1,2211.1,general practitioner,http://data.europa.eu/esco/occupation/71f09c8b-a172-408c-b9e7-32e580e39ff6,general medical practitioner,altLabel,0.379310,review_only_not_used,no_unique_exact_esco_title_match,,,
M221201,"Ear, Nose and Throat Specialist",221201,2212,1,2212.1,specialised doctor,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,hospital specialised doctor,altLabel,0.491228,review_only_not_used,no_unique_exact_esco_title_match,,,
M221202,Anaesthetist,221202,2212,1,2212.1,specialised doctor,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,specialised doctor,preferredLabel,0.266667,review_only_not_used,no_unique_exact_esco_title_match,,,
M221203,Medical Oncologist,221203,2212,1,2212.1,specialised doctor,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,specialized medical doctor,altLabel,0.500000,review_only_not_used,no_unique_exact_esco_title_match,,,
M221204,Psychiatrist,221204,2212,1,2212.1,specialised doctor,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,specialised doctor,preferredLabel,0.466667,review_only_not_used,no_unique_exact_esco_title_match,,,
M221205,Ophthalmologist,221205,2212,1,2212.1,specialised doctor,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,hospital specialised doctor,altLabel,0.428571,review_only_not_used,no_unique_exact_esco_title_match,,,
M221206,Cardiologist,221206,2212,1,2212.1,specialised doctor,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,specialised doctor,preferredLabel,0.400000,review_only_not_used,no_unique_exact_esco_title_match,,,
M221207,Neurologist,221207,2212,1,2212.1,specialised doctor,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,specialised doctor,preferredLabel,0.344828,review_only_not_used,no_unique_exact_esco_title_match,,,
M221208,Obstetrician and Gynaecologist,221208,2212,1,2212.1,specialised doctor,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,hospital specialized doctor,altLabel,0.385965,review_only_not_used,no_unique_exact_esco_title_match,,,
M221209,Surgeon,221209,2212,1,2212.1,specialised doctor,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,specialised doctor,preferredLabel,0.160000,review_only_not_used,no_unique_exact_esco_title_match,,,
M221210,Dermatologist,221210,2212,1,2212.1,specialised doctor,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,specialized medical doctor,altLabel,0.256410,review_only_not_used,no_unique_exact_esco_title_match,,,
M221211,Orthopaedist,221211,2212,1,2212.1,specialised doctor,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,specialized medical doctor,altLabel,0.315789,review_only_not_used,no_unique_exact_esco_title_match,,,
M221212,Paediatrician,221212,2212,1,2212.1,specialised doctor,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,specialized medical doctor,altLabel,0.410256,review_only_not_used,no_unique_exact_esco_title_match,,,
M221213,Physician,221213,2212,1,2212.1,specialised doctor,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,specialised doctor,preferredLabel,0.296296,review_only_not_used,no_unique_exact_esco_title_match,,,
M221214,Radiologist,221214,2212,1,2212.1,specialised doctor,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,specialised doctor,preferredLabel,0.344828,review_only_not_used,no_unique_exact_esco_title_match,,,
M221215,Urologist,221215,2212,1,2212.1,specialised doctor,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,specialised doctor,preferredLabel,0.296296,review_only_not_used,no_unique_exact_esco_title_match,,,
M221216,Venereologist,221216,2212,1,2212.1,specialised doctor,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,specialised doctor,preferredLabel,0.322581,review_only_not_used,no_unique_exact_esco_title_match,,,
M221217,Occupational Therapist,221217,2212,1,2212.1,specialised doctor,http://data.europa.eu/esco/occupation/9b889f07-c39c-464d-b9d9-b2daa650f9ac,hospital specialised doctor,altLabel,0.448980,review_only_not_used,no_unique_exact_esco_title_match,,,
M222101,Professional Nurse,222101,2221,1,2221.3,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,preferredLabel,0.647059,review_only_not_used,no_unique_exact_esco_title_match,,,
M222101,Professional Nurse,222101,2221,2,2221.1,advanced nurse practitioner,http://data.europa.eu/esco/occupation/36494988-69d2-4420-9db4-eb56605ac983,clinical nurse,altLabel,0.625000,review_only_not_used,no_unique_exact_esco_title_match,,,
M222101,Professional Nurse,222101,2221,3,2221.2,nurse responsible for general care,http://data.europa.eu/esco/occupation/8d3e8aaa-791b-4c75-a465-f3f827028f50,practice nurse,altLabel,0.562500,review_only_not_used,no_unique_exact_esco_title_match,,,
M222102,Specialist Nurse,222102,2221,1,2221.3,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,specialist nurse,preferredLabel,1.000000,provisionally_used_pending_review,unique_exact_preferred_title_same_isco_group,,,
M222103,Nurse Instructor,222103,2221,1,2221.3,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,nurse practitioner,altLabel,0.647059,review_only_not_used,no_unique_exact_esco_title_match,,,
M222103,Nurse Instructor,222103,2221,2,2221.1,advanced nurse practitioner,http://data.europa.eu/esco/occupation/36494988-69d2-4420-9db4-eb56605ac983,advanced nurse practitioner,preferredLabel,0.511628,review_only_not_used,no_unique_exact_esco_title_match,,,
M222103,Nurse Instructor,222103,2221,3,2221.2,nurse responsible for general care,http://data.europa.eu/esco/occupation/8d3e8aaa-791b-4c75-a465-f3f827028f50,ward sister,altLabel,0.444444,review_only_not_used,no_unique_exact_esco_title_match,,,
M222104,Nurse Grade U9,222104,2221,1,2221.3,specialist nurse,http://data.europa.eu/esco/occupation/18e14e61-495b-44cc-a7c6-df4c625934ba,nurse practitioner,altLabel,0.562500,review_only_not_used,no_unique_exact_esco_title_match,,,
M222104,Nurse Grade U9,222104,2221,2,2221.1,advanced nurse practitioner,http://data.europa.eu/esco/occupation/36494988-69d2-4420-9db4-eb56605ac983,advanced nurse manager,altLabel,0.444444,review_only_not_used,no_unique_exact_esco_title_match,,,
M222104,Nurse Grade U9,222104,2221,3,2221.2,nurse responsible for general care,http://data.europa.eu/esco/occupation/8d3e8aaa-791b-4c75-a465-f3f827028f50,nurse responsible for general care,preferredLabel,0.416667,review_only_not_used,no_unique_exact_esco_title_match,,,
M222201,Professional Midwife,222201,2222,1,2222.1,midwife,http://data.europa.eu/esco/occupation/95cda6a9-a70a-4a93-9442-11d573cb4a02,consultant midwife,altLabel,0.578947,review_only_not_used,no_unique_exact_esco_title_match,,,
M224101,Paramedic,224101,2241,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M225101,Veterinarian,225101,2251,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M225102,Veterinary Officer Grade GV9,225102,2251,,,,,,,,no_esco_occupation_in_same_isco_group,no_unique_exact_esco_title_match,,,
M226101,Dentist,226101,2261,1,2261.1,dental practitioner,http://data.europa.eu/esco/occupation/e52b5707-7097-4dbc-ac61-054e917da241,dentist,altLabel,1.000000,provisionally_used_pending_review,unique_exact_alternate_title_same_isco_group,,,
M226102,Dental Officer Grade UG9,226102,2261,1,2261.3,dental hygienist,http://data.europa.eu/esco/occupation/d18deca3-3063-4970-9ddc-e3c70404a28c,dental therapist,altLabel,0.500000,review_only_not_used,no_unique_exact_esco_title_match,,,
M226102,Dental Officer Grade UG9,226102,2261,2,2261.4,dental technician,http://data.europa.eu/esco/occupation/76bded28-876a-40b2-9efb-3123c8f14cf6,dental technician,preferredLabel,0.487805,review_only_not_used,no_unique_exact_esco_title_match,,,
M226102,Dental Officer Grade UG9,226102,2261,3,2261.1,dental practitioner,http://data.europa.eu/esco/occupation/e52b5707-7097-4dbc-ac61-054e917da241,dental practitioner,preferredLabel,0.465116,review_only_not_used,no_unique_exact_esco_title_match,,,
M226201,Pharmacist,226201,2262,1,2262.1,pharmacist,http://data.europa.eu/esco/occupation/7c132147-428b-4ea3-87e1-70f7abb691ce,pharmacist,preferredLabel,1.000000,provisionally_used_pending_review,unique_exact_preferred_title_same_isco_group,,,
M226202,Pharmacist Grade UF9,226202,2262,1,2262.1,pharmacist,http://data.europa.eu/esco/occupation/7c132147-428b-4ea3-87e1-70f7abb691ce,pharmacist,preferredLabel,0.666667,review_only_not_used,no_unique_exact_esco_title_match,,,
M226202,Pharmacist Grade UF9,226202,2262,2,2262.1.2,specialist pharmacist,http://data.europa.eu/esco/occupation/8db28ebf-8818-4639-aa49-30324901836e,expert pharmacist,altLabel,0.540541,review_only_not_used,no_unique_exact_esco_title_match,,,
M226202,Pharmacist Grade UF9,226202,2262,3,2262.1.2.1,hospital pharmacist,http://data.europa.eu/esco/occupation/5fd099da-218a-460e-bd5b-b42f1b76c67c,relief pharmacist,altLabel,0.540541,review_only_not_used,no_unique_exact_esco_title_match,,,
M226203,Pharmacist Grade UF10,226203,2262,1,2262.1,pharmacist,http://data.europa.eu/esco/occupation/7c132147-428b-4ea3-87e1-70f7abb691ce,pharmacist,preferredLabel,0.645161,review_only_not_used,no_unique_exact_esco_title_match,,,
M226203,Pharmacist Grade UF10,226203,2262,2,2262.1.2,specialist pharmacist,http://data.europa.eu/esco/occupation/8db28ebf-8818-4639-aa49-30324901836e,expert pharmacist,altLabel,0.526316,review_only_not_used,no_unique_exact_esco_title_match,,,
M226203,Pharmacist Grade UF10,226203,2262,3,2262.1.2.1,hospital pharmacist,http://data.europa.eu/esco/occupation/5fd099da-218a-460e-bd5b-b42f1b76c67c,relief pharmacist,altLabel,0.526316,review_only_not_used,no_unique_exact_esco_title_match,,,
M226301,Occupational Safety and Health Adviser,226301,2263,1,2263.3,health and safety officer,http://data.europa.eu/esco/occupation/789517fb-95ee-43d1-9530-c2860be1a439,occupational health officer,altLabel,0.707692,review_only_not_used,no_unique_exact_esco_title_match,,,
M226301,Occupational Safety and Health Adviser,226301,2263,2,2263.2,food safety specialist,http://data.europa.eu/esco/occupation/00ab5610-e715-428f-99f6-b1e5e469dbcd,food safety advisor,altLabel,0.561404,review_only_not_used,no_unique_exact_esco_title_match,,,
