"role_id","masco_code","role_title","candidate_rank","candidate_esco_code","candidate_esco_title","candidate_esco_uri","retrieval_score","title_cosine","profile_cosine","same_four_digit_group","selected_primary","status","score_is_probability"
"M363209","363209","Designer Grade B1","8","3521.1.7","sound designer","http://data.europa.eu/esco/occupation/790c8dca-f624-4bdc-ac16-27bc13ead188","0.670078","0.721936","0.571482","False","False","alternative_not_used","False"
"M363301","363301","Gallery/Museum Technician","1","2621.8","museum scientist","http://data.europa.eu/esco/occupation/a63733fa-f7ff-4733-8961-1ec4eeaab00b","0.644268","0.650013","0.703118","False","False","alternative_not_used","False"
"M363301","363301","Gallery/Museum Technician","2","2621.6","exhibition curator","http://data.europa.eu/esco/occupation/691d30cc-6b2c-4025-89b4-3e719fe664c7","0.640442","0.641169","0.719072","False","False","alternative_not_used","False"
"M363301","363301","Gallery/Museum Technician","3","1349.18","museum director","http://data.europa.eu/esco/occupation/cc937d5f-4072-4fe7-bc23-2c9a465b8754","0.636273","0.655275","0.684013","False","False","alternative_not_used","False"
"M363301","363301","Gallery/Museum Technician","4","3433.1","art handler","http://data.europa.eu/esco/occupation/6040c941-ab83-44b2-84e7-5cbfa1eafcdc","0.603613","0.489704","0.666227","False","False","alternative_not_used","False"
"M363301","363301","Gallery/Museum Technician","5","7322.8","reprographics technician","http://data.europa.eu/esco/occupation/77de6c7d-27bf-4bc2-8c80-5d6f6d9811f4","0.590337","0.561805","0.591891","False","False","alternative_not_used","False"
"M363301","363301","Gallery/Museum Technician","6","1349.8","commercial art gallery manager","http://data.europa.eu/esco/occupation/2c8a4b72-21f4-4ab1-9dbd-1cae779211b7","0.587649","0.682295","0.468577","False","False","alternative_not_used","False"
"M363301","363301","Gallery/Museum Technician","7","3435.25.3","scenery technician","http://data.europa.eu/esco/occupation/5a0ff408-e1df-424b-a2d6-4b475a516f2a","0.581071","0.586601","0.543132","False","False","alternative_not_used","False"
"M363301","363301","Gallery/Museum Technician","8","2654.6","art administrator","http://data.europa.eu/esco/occupation/0bce6d52-a45e-4826-91ea-68976f1b9d1c","0.562128","0.613726","0.531527","False","False","alternative_not_used","False"
"M363302","363302","Library Technician","1","4411.1","library assistant","http://data.europa.eu/esco/occupation/37b15470-3b2d-4ae0-816c-c7c06ed15c99","0.92","0.711111","0.614046","False","True","selected","False"
"M363302","363302","Library Technician","2","2622.2","librarian","http://data.europa.eu/esco/occupation/60f7eb23-a7ea-4cbe-98a5-1248291f62d5","0.703406","0.732488","0.620461","False","False","alternative_not_used","False"
"M363302","363302","Library Technician","3","7312.2","instrument technician","http://data.europa.eu/esco/occupation/72f4abfe-5337-49be-b9b8-32096fc2ca1f","0.642275","0.66997","0.535115","False","False","alternative_not_used","False"
"M363302","363302","Library Technician","4","3141.2","scientific laboratory technician","http://data.europa.eu/esco/occupation/4fef1907-cf82-413b-841a-02ef57e299a6","0.641549","0.719729","0.513383","False","False","alternative_not_used","False"
"M363302","363302","Library Technician","5","7422.4","radio technician","http://data.europa.eu/esco/occupation/35efc04c-429a-407e-a00a-f07fd03c2743","0.638191","0.678419","0.526501","False","False","alternative_not_used","False"
"M363302","363302","Library Technician","6","3141.2.3","biology technician","http://data.europa.eu/esco/occupation/31cc4199-703c-4f8a-9b46-a2070a6d35df","0.631752","0.694606","0.491283","False","False","alternative_not_used","False"
"M363302","363302","Library Technician","7","3111.1","chemistry technician","http://data.europa.eu/esco/occupation/87775d69-ae88-449e-ad71-6f9875711816","0.629206","0.686712","0.500925","False","False","alternative_not_used","False"
"M363302","363302","Library Technician","8","3512.4","ICT technician","http://data.europa.eu/esco/occupation/3e7bf729-4442-4b9f-ad5e-83111963795c","0.626897","0.6533","0.526051","False","False","alternative_not_used","False"
"M363401","363401","Stage/Broadcast Production Technician","1","3435.25.5","stage technician","http://data.europa.eu/esco/occupation/acb6b99a-6c13-482a-81b1-8b5614e0153e","0.771315","0.82794","0.762225","False","True","selected","False"
"M363401","363401","Stage/Broadcast Production Technician","2","3435.25","theatre technician","http://data.europa.eu/esco/occupation/f09b6100-28a6-4be5-9726-ecf5b24f74f6","0.690537","0.704708","0.707476","False","False","alternative_not_used","False"
"M363401","363401","Stage/Broadcast Production Technician","3","3521.2","broadcast technician","http://data.europa.eu/esco/occupation/fe4a72af-6206-4d86-90c1-b5fb4b5ba2b2","0.680737","0.733294","0.583114","False","False","alternative_not_used","False"
"M363401","363401","Stage/Broadcast Production Technician","4","3115.1.16","production engineering technician","http://data.europa.eu/esco/occupation/11833a96-fc27-4b03-a53d-892ac891a2bb","0.659476","0.71579","0.603156","False","False","alternative_not_used","False"
"M363401","363401","Stage/Broadcast Production Technician","5","3435.3","audio production technician","http://data.europa.eu/esco/occupation/2cbb23b0-0bf1-4871-9e6d-18f005987310","0.657256","0.661461","0.611501","False","False","alternative_not_used","False"
"M363401","363401","Stage/Broadcast Production Technician","6","3435.22","stage manager","http://data.europa.eu/esco/occupation/1aa4bb15-c527-4a3b-9270-b3c71c4be111","0.601206","0.604331","0.587423","False","False","alternative_not_used","False"
"M363401","363401","Stage/Broadcast Production Technician","7","3435.25.4","stage machinist","http://data.europa.eu/esco/occupation/50b41847-6dad-4a2e-9427-a0374c2963fd","0.586089","0.560265","0.575461","False","False","alternative_not_used","False"
"M363401","363401","Stage/Broadcast Production Technician","8","3119.7","footwear production technician","http://data.europa.eu/esco/occupation/59dae100-fdfe-44bd-8bd8-a0d3cd813ce4","0.582708","0.528795","0.589628","False","False","alternative_not_used","False"
"M411106","411106","Economic Affairs Assistant Grade E1","1","3313.1","accounting assistant","http://data.europa.eu/esco/occupation/bfe142b9-a049-4d41-89c4-fd2f34ac56b6","0.614306","0.69416","0.502635","False","False","alternative_not_used","False"
"M411106","411106","Economic Affairs Assistant Grade E1","2","2631.1","economic policy officer","http://data.europa.eu/esco/occupation/394a4bdd-7032-4d87-89a2-9d937cebdd09","0.605155","0.757843","0.401484","False","False","alternative_not_used","False"
"M411106","411106","Economic Affairs Assistant Grade E1","3","3343.1","administrative assistant","http://data.europa.eu/esco/occupation/044d78cc-f62f-4532-83a5-8e04f2889652","0.605105","0.677734","0.452107","False","True","selected","False"
"M411106","411106","Economic Affairs Assistant Grade E1","4","3343.3","executive assistant","http://data.europa.eu/esco/occupation/2a04a1df-a3b9-403e-a245-e7f93fdddd44","0.602895","0.695365","0.456453","False","False","alternative_not_used","False"
"M411106","411106","Economic Affairs Assistant Grade E1","5","3343.4","management assistant","http://data.europa.eu/esco/occupation/8cce40c1-4479-47e7-b5fc-c976631d919f","0.591351","0.66809","0.469856","False","False","alternative_not_used","False"
"M411106","411106","Economic Affairs Assistant Grade E1","6","4416.1","human resources assistant","http://data.europa.eu/esco/occupation/d8ed1703-9c03-4ea0-83cc-b6169bc54ffd","0.589454","0.67281","0.504508","False","False","alternative_not_used","False"
"M411106","411106","Economic Affairs Assistant Grade E1","7","2631.2.2","economic adviser","http://data.europa.eu/esco/occupation/56afc09a-75a0-49c7-a5cb-256df45d8f2d","0.576095","0.698494","0.368634","False","False","alternative_not_used","False"
"M411106","411106","Economic Affairs Assistant Grade E1","8","2431.10.3","marketing assistant","http://data.europa.eu/esco/occupation/47e81c7f-2d04-4a60-a8ff-9913c36d8344","0.565786","0.629662","0.488441","False","False","alternative_not_used","False"
"M413202","413202","Data Entry Clerk","1","4132.1","data entry clerk","http://data.europa.eu/esco/occupation/6353b3e8-e8f2-4ecb-b230-186927139892","0.965105","1","0.857443","True","True","selected","False"
"M413202","413202","Data Entry Clerk","2","3341.5","data entry supervisor","http://data.europa.eu/esco/occupation/af355ac4-dd89-44df-99a6-bba70202d6fe","0.703524","0.740735","0.640186","False","False","alternative_not_used","False"
"M413202","413202","Data Entry Clerk","3","4415.1","file clerk","http://data.europa.eu/esco/occupation/9ab0f0db-1128-4050-becd-b09db5eabdaa","0.648436","0.670472","0.658404","False","False","alternative_not_used","False"
"M413202","413202","Data Entry Clerk","4","4110.1","office clerk","http://data.europa.eu/esco/occupation/6c999fc7-c6b7-4ef3-a4b9-af124a1783a2","0.647172","0.674488","0.671222","False","False","alternative_not_used","False"
"M413202","413202","Data Entry Clerk","5","4312.1","auditing clerk","http://data.europa.eu/esco/occupation/1f665529-96e9-46c1-99f4-9ffbf9ffa036","0.630039","0.578117","0.680352","False","False","alternative_not_used","False"
"M413202","413202","Data Entry Clerk","6","4313.1","payroll clerk","http://data.europa.eu/esco/occupation/ade351da-7bda-424e-8682-bbdcab2a25be","0.616708","0.64838","0.581798","False","False","alternative_not_used","False"
"M413202","413202","Data Entry Clerk","7","3252.1","medical records clerk","http://data.europa.eu/esco/occupation/14eb2c85-fce5-40b6-bcd0-46ac99994b0d","0.612991","0.615789","0.616878","False","False","alternative_not_used","False"
"M413202","413202","Data Entry Clerk","8","4412.1","mail clerk","http://data.europa.eu/esco/occupation/511f366c-ba41-4826-9622-8cda6d6e3b91","0.604259","0.614231","0.600135","False","False","alternative_not_used","False"
"M422601","422601","Enumerator/Survey Interviewer","1","4227.2","survey enumerator","http://data.europa.eu/esco/occupation/a1cf1406-3632-494c-bff3-0bd5d5327d8f","0.852609","0.880717","0.886065","False","True","selected","False"
"M422601","422601","Enumerator/Survey Interviewer","2","3341.6","field survey manager","http://data.europa.eu/esco/occupation/0deaceea-69d8-4304-bc80-0b3d0491a241","0.56789","0.613178","0.515806","False","False","alternative_not_used","False"
"M422601","422601","Enumerator/Survey Interviewer","3","4227.1","market research interviewer","http://data.europa.eu/esco/occupation/7843a4c6-a9f6-4095-94b9-45b384d4bd57","0.554493","0.568819","0.443399","False","False","alternative_not_used","False"
"M422601","422601","Enumerator/Survey Interviewer","4","2149.14","quantity surveyor","http://data.europa.eu/esco/occupation/0cca32c2-9308-4927-adb2-14771ab787f0","0.414523","0.427016","0.372647","False","False","alternative_not_used","False"
"M422601","422601","Enumerator/Survey Interviewer","5","3112.10","surveying technician","http://data.europa.eu/esco/occupation/624986f9-21ef-4cdf-8cf6-8407a337ec2f","0.412654","0.410435","0.390994","False","False","alternative_not_used","False"
"M422601","422601","Enumerator/Survey Interviewer","6","3315.8","real estate surveyor","http://data.europa.eu/esco/occupation/bbefa1b2-521e-4d87-a7ad-9bbd0b32e271","0.41176","0.403983","0.389428","False","False","alternative_not_used","False"
"M422601","422601","Enumerator/Survey Interviewer","7","2165.4","land surveyor","http://data.europa.eu/esco/occupation/d8e502b4-1be6-4d10-a224-151688f8f0c8","0.409367","0.404011","0.373616","False","False","alternative_not_used","False"
"M422601","422601","Enumerator/Survey Interviewer","8","4132.1","data entry clerk","http://data.europa.eu/esco/occupation/6353b3e8-e8f2-4ecb-b230-186927139892","0.396125","0.355166","0.466972","False","False","alternative_not_used","False"
"M431101","431101","Auction Clerk","1","3339.2","auctioneer","http://data.europa.eu/esco/occupation/f1ecc3c4-8212-4386-871a-6fda1b5b4d91","0.766066","0.809735","0.696591","False","True","selected","False"
"M431101","431101","Auction Clerk","2","1221.1","auction house manager","http://data.europa.eu/esco/occupation/04b52c04-0620-4558-8f89-e252de2963ff","0.730547","0.787742","0.626527","False","False","alternative_not_used","False"
"M431101","431101","Auction Clerk","3","4110.1","office clerk","http://data.europa.eu/esco/occupation/6c999fc7-c6b7-4ef3-a4b9-af124a1783a2","0.624307","0.709412","0.53029","False","False","alternative_not_used","False"
"M431101","431101","Auction Clerk","4","4312.1","auditing clerk","http://data.europa.eu/esco/occupation/1f665529-96e9-46c1-99f4-9ffbf9ffa036","0.617403","0.589786","0.572249","False","False","alternative_not_used","False"
"M431101","431101","Auction Clerk","5","3411.5","court clerk","http://data.europa.eu/esco/occupation/0f63619d-63ea-4345-81f5-4673353fe8d2","0.610942","0.663334","0.512213","False","False","alternative_not_used","False"
"M431101","431101","Auction Clerk","6","4311.1","billing clerk","http://data.europa.eu/esco/occupation/bafbc672-0ad9-41af-9de8-db0c91a24f9b","0.609483","0.638159","0.490164","True","False","alternative_not_used","False"
"M431101","431101","Auction Clerk","7","4412.1","mail clerk","http://data.europa.eu/esco/occupation/511f366c-ba41-4826-9622-8cda6d6e3b91","0.602091","0.64392","0.502238","False","False","alternative_not_used","False"
"M431101","431101","Auction Clerk","8","4313.1","payroll clerk","http://data.europa.eu/esco/occupation/ade351da-7bda-424e-8682-bbdcab2a25be","0.602079","0.668724","0.501169","False","False","alternative_not_used","False"
"M431102","431102","Audit Clerk","1","4312.1","auditing clerk","http://data.europa.eu/esco/occupation/1f665529-96e9-46c1-99f4-9ffbf9ffa036","0.937232","0.97232","0.860205","False","True","selected","False"
"M431102","431102","Audit Clerk","2","4312.7","tax clerk","http://data.europa.eu/esco/occupation/84fabf82-4abf-4f41-99aa-55718a2e500b","0.709545","0.750733","0.654794","False","False","alternative_not_used","False"
